,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
2009/4/6 0:00,0.026098562,-0.135331731,2.10876445,0.122845335,,-0.964760254,-0.798597504,,2.714717264,-0.104417671,0.304602448,0.119165023,,,,,,1.138738739,-0.440422323,,0.216849452,,-0.980478381,,,,-0.494877549,0.337792642,-0.798597504,,-0.328663662,1.44377872
2009/4/7 0:00,-0.023386518,-0.147229662,2.142421515,0.122689033,,-0.705372617,-0.801222618,,2.671017392,-0.104417671,0.304602448,0.119165023,,,,,,1.05479294,-0.440422323,,0.195641407,,-0.980277856,,,,-0.499658503,0.359322034,-0.801222618,,-0.346219417,1.447932106
2009/4/8 0:00,-0.021594874,-0.145690638,2.177645514,0.12255379,,-0.705372617,-0.801219512,,2.71482196,-0.104417671,0.304602448,0.119165023,,,,,,1.045051273,-0.341030195,,0.197818542,,-0.980275324,,,,-0.499853644,0.400350672,-0.801219512,,-0.406298602,1.480717346
2009/4/9 0:00,-0.026508483,-0.133081131,2.186727462,0.121688297,,-0.51530907,-0.801756334,,2.651671808,-0.128479657,0.304602448,0.119165023,,,,,,1.042060383,-0.341030195,,0.188270084,,-0.980269243,,,,-0.471167919,0.406599882,-0.801756334,,-0.40018568,1.429542173
2009/4/10 0:00,-0.030283551,-0.142166201,2.191628581,0.122641004,,-0.51530907,-0.804286859,,2.637906814,-0.128479657,0.324298621,0.127054569,,,,,,1.049381288,0.11746988,,0.188270084,,-0.980269243,,,,-0.44189677,0.416617211,-0.804286859,,-0.427929028,1.408749004
2009/4/11 0:00,-0.056054762,-0.14593482,2.155830119,0.123635407,,-0.864261446,-0.80620847,,2.635461753,-0.128479657,0.328427828,0.12761059,,,,,,1.0625,1.810606061,,0.188270084,,-0.980266201,,,,-0.382222702,0.459046455,-0.80620847,,-0.437861526,1.423713787
2009/4/12 0:00,-0.056054762,-0.14593482,2.155830119,0.123635407,,-0.864261446,-0.80620847,,2.635461753,-0.128479657,0.328427828,0.12761059,,,,,,1.0625,1.810606061,,0.188270084,,-0.980266201,,,,-0.382222702,0.459046455,-0.80620847,,-0.444676404,1.423713787
2009/4/13 0:00,-0.079481972,-0.148953457,2.154639103,0.123584862,,-0.775440867,-0.805216701,,2.631663513,-0.128479657,0.328427828,0.12761059,,,,,,1.0625,1.810606061,,0.188270084,,-0.980266201,,,,-0.382222702,0.459046455,-0.805216701,,-0.434119855,1.423713787
2009/4/14 0:00,-0.033594721,-0.150866893,2.25258703,0.123542697,,-0.775440867,-0.80696919,,2.576510734,-0.128479657,0.328427828,0.12761059,,,,,,1.072693164,1.810606061,,0.195085995,,-0.969855866,,,,-0.295820283,0.491043854,-0.80696919,,-0.430381909,1.427114206
2009/4/15 0:00,-0.061036646,-0.156215545,2.246618585,0.124839588,,-0.775440867,-0.804290072,,2.479239297,-0.128479657,0.328427828,0.12761059,,,,,,1.022829471,1.810606061,,0.180351906,,-0.959620687,,,,-0.295820283,0.463659148,-0.804290072,,-0.399687201,1.420140373
2009/4/16 0:00,-0.048389063,-0.158527096,2.241436575,0.105713453,,-0.775440867,-0.806005069,,2.505464301,-0.128479657,0.328427828,0.12761059,,,,,,1.027482679,1.810606061,,0.148500714,,-0.959620687,,,,-0.295820283,0.388921977,-0.806005069,,-0.384088907,1.42143001
2009/4/17 0:00,-0.068518064,-0.154169221,2.25351221,0.105766355,,-0.775440867,-0.805507078,,2.460416215,-0.128479657,0.343234721,0.126623911,,,,,,1.018152574,7.833333333,,0.140507519,,-0.95893283,,,,-0.295820283,0.417417417,-0.805507078,,-0.377999009,1.385596808
2009/4/18 0:00,-0.059640746,-0.154169221,2.213995662,0.105766355,,-0.896749238,-0.805921053,,2.415395252,-0.128479657,0.353010494,0.106606364,,,,,,1.020241518,7.833333333,,0.144811321,,-0.958917757,,,,-0.205071934,0.426844015,-0.805921053,,-0.335087643,1.349041826
2009/4/19 0:00,-0.059640746,-0.154169221,2.213995662,0.105766355,,-0.896749238,-0.805921053,,2.415395252,-0.128479657,0.353010494,0.106606364,,,,,,1.020241518,7.833333333,,0.144811321,,-0.958917757,,,,-0.205071934,0.426844015,-0.805921053,,-0.320569061,1.349041826
2009/4/20 0:00,-0.074488244,-0.150548819,2.206710947,0.10692536,,-0.885591014,-0.8062113,,2.345618791,-0.138329764,0.353010494,0.106606364,,,,,,1.028867165,7.833333333,,0.156132075,,-0.958917757,,,,-0.244696416,0.440749698,-0.8062113,,-0.293439055,1.347165902
2009/4/21 0:00,-0.027672967,-0.150892162,2.196114038,0.107913218,,-0.885591014,-0.808206015,,2.328506212,-0.186413263,0.353010494,0.106606364,,,,,,1.045276498,7.833333333,,0.193882353,,-0.959362033,,,,-0.290904657,0.463697376,-0.808206015,,-0.266102782,1.335114658
2009/4/22 0:00,-0.056729771,-0.137200221,2.205895227,0.099663576,,-0.88373131,-0.807898773,,2.278748083,-0.186413263,0.353010494,0.106606364,,,,,,1.048520303,7.833333333,,0.199811053,,-0.958899439,,,,-0.478541819,0.503128911,-0.807898773,,-0.272877233,1.352590604
2009/4/23 0:00,-0.040208255,-0.140715649,2.215704476,0.099677013,,-0.88373131,-0.805800757,,2.240800877,-0.186413263,0.353010494,0.106606364,,,,,,1.054413959,7.833333333,,0.18639329,,-0.958845467,,,,-0.479761034,0.506418485,-0.805800757,,-0.286222088,1.37434632
2009/4/24 0:00,-0.059026249,-0.13865637,2.195893695,0.103536931,,-0.88373131,-0.805954228,,2.181624429,-0.186413263,0.341545075,0.116782426,,,,,,1.053330255,7.833333333,,0.310045662,,-0.958845467,,,,-0.483296757,0.474842767,-0.805954228,,-0.293079438,1.370772668
2009/4/25 0:00,-0.067707541,-0.138625188,2.187932219,0.096129845,,-0.923061777,-0.807039537,,2.367140254,-0.186413263,0.362451269,0.137732434,,,-0.84,,,1.054753379,7.833333333,,0.307657247,,-0.958845467,,,,-0.420642515,0.495535714,-0.807039537,,-0.258711417,1.411093773
2009/4/26 0:00,-0.067707541,-0.138625188,2.187932219,0.096129845,,-0.923061777,-0.807039537,,2.367140254,-0.186413263,0.362451269,0.137732434,,,-0.84,,,1.054753379,7.833333333,,0.307657247,,-0.958845467,,,,-0.420642515,0.495535714,-0.807039537,,-0.268635866,1.411093773
2009/4/27 0:00,-0.059921266,-0.142861101,2.196147648,0.095334801,,-0.923061777,-0.805689489,,2.339409282,-0.186413263,0.362451269,0.137732434,,,-0.84,,,1.037310847,7.738095238,,0.304922516,,-0.959055573,,,,-0.423923445,0.557397959,-0.805689489,,-0.272713381,1.391180868
2009/4/28 0:00,-0.06524469,-0.141362909,2.219795081,0.095321714,,-0.923061777,-0.809245229,,2.313881717,-0.186413263,0.362451269,0.137732434,,,-0.84,,,1.056089929,7.738095238,,0.276633841,,-0.959269516,,,,-0.425427204,0.574631646,-0.809245229,,-0.275618742,1.366093029
2009/4/29 0:00,-0.03766662,-0.129633646,2.257302459,0.096262228,,-0.923061777,-0.811731315,,2.267230596,-0.186413263,0.362451269,0.137732434,,,,,,1.212926433,0.516528926,,0.268922529,,-0.959677211,,,,-0.426247437,0.577635783,-0.811731315,,-0.298318224,1.379801907
2009/4/30 0:00,-0.03766662,-0.129529525,2.242676368,0.094021625,,-0.93252752,-0.812440555,,2.306400393,-0.214340491,0.36079223,0.132631233,,,-0.6,,,1.212926433,5.785714286,,0.268922529,,-0.960699594,,,,-0.363636364,0.577635783,-0.812440555,,-0.294939327,1.390010034
2009/5/1 0:00,-0.03766662,-0.125738044,2.263984349,0.093984642,,-0.93252752,-0.812440555,,2.215034148,-0.214340491,0.36079223,0.132631233,,,-0.6,,,1.208633094,5.785714286,,0.288067676,,-0.960699594,,,,-0.363636364,0.605111821,-0.812440555,,-0.288280034,1.361270774
2009/5/2 0:00,-0.00557261,-0.125434325,2.276774465,0.094011991,,-0.93252752,-0.812440555,,2.215610223,-0.214340491,0.36079223,0.132631233,,,-0.6,,,1.221003501,5.785714286,,0.256187581,,-0.960699594,,,,-0.363636364,0.621691414,-0.812440555,,-0.281369771,1.360094576
2009/5/3 0:00,-0.050642278,-0.125434325,2.276774465,0.094011991,,-0.93252752,-0.812440555,,2.215610223,-0.214340491,0.36079223,0.132631233,,,-0.6,,,1.221003501,5.785714286,,0.256187581,,-0.960699594,,,,-0.363636364,0.621691414,-0.812440555,,-0.291336837,1.360094576
2009/5/4 0:00,-0.040834828,-0.126120591,2.276774465,0.09399962,,-0.876278869,-0.813772113,,2.215610223,-0.214340491,0.37842872,0.132631233,,,-0.6,,,1.221003501,5.785714286,,0.256187581,,-0.960699594,,,,-0.364251654,0.621691414,-0.813772113,,-0.266229475,1.360426657
2009/5/5 0:00,-0.078284779,-0.117004668,2.280907153,0.093191763,,-0.677573926,-0.813823222,,2.188553801,-0.214340491,0.37842872,0.132631233,,,-0.6,,,1.208284714,-0.92087729,,0.254884933,,-0.970544994,,,,-0.363021074,0.621691414,-0.813823222,,-0.253136525,1.363574778
2009/5/6 0:00,-0.299242618,-0.118616256,2.320736728,0.097804716,,-0.729980574,-0.814628115,,2.239756779,-0.214340491,0.37842872,0.132631233,,,-0.6,,,1.19514189,-0.935256701,,0.255154639,,-0.970394904,,,,-0.366097523,0.575032342,-0.814628115,,-0.254860893,1.334794972
2009/5/7 0:00,-0.249570263,-0.119941729,2.316634967,0.105839921,,-0.774142025,-0.816161038,,2.194946772,-0.214340491,0.37842872,0.132631233,,,-0.6,,,1.187375571,-0.934662999,,0.244368891,,-0.943334535,,,,-0.366712813,0.617300131,-0.816161038,,-0.106946417,1.366075803
2009/5/8 0:00,-0.281736304,-0.120435755,2.331179052,0.105910115,,-0.795985323,-0.81368858,,2.1348536,-0.214340491,0.386878252,0.150238605,,,-0.56,,,1.215167549,-0.931440943,,0.255027813,,-0.958472787,,,,-0.366866636,0.66249176,-0.81368858,,-0.222637934,1.364493928
2009/5/9 0:00,-0.29043153,-0.12010077,2.306903109,0.10433942,,-0.854009638,-0.812694099,,1.904579447,-0.214340491,0.378757785,0.124517375,,,-0.56,,,1.220912413,-0.929104478,,0.251279863,,-0.957158035,,,,-0.303081612,0.66688698,-0.812694099,,-0.214764095,1.361379486
2009/5/10 0:00,-0.29043153,-0.12010077,2.306903109,0.10433942,,-0.854009638,-0.812694099,,1.904579447,-0.214340491,0.378757785,0.124517375,,,-0.56,,,1.220912413,-0.929104478,,0.251279863,,-0.957158035,,,,-0.303081612,0.66688698,-0.812694099,,-0.195711985,1.361379486
2009/5/11 0:00,-0.267874592,-0.122481257,2.311108902,0.1043311,,-0.851939948,-0.811820652,,1.884036912,-0.130368098,0.378757785,0.124517375,,,0.04,,,1.206530708,-0.929104478,,0.247440273,,-0.947755644,,,,-0.304436167,0.68010575,-0.811820652,,-0.211140969,1.351350267
2009/5/12 0:00,-0.287484878,-0.117038426,2.326107873,0.1043311,,-0.851939948,-0.81207267,,1.837604714,-0.154046997,0.378757785,0.124517375,,,8.88,,,1.234434866,-0.929104478,,0.252559727,,-0.947730655,,,,-0.304436167,0.687216093,-0.81207267,,-0.206925991,1.353665398
2009/5/13 0:00,-0.248970253,-0.116179465,2.337681315,0.121053157,,-0.870134684,-0.810444684,,1.802943844,-0.154046997,0.378757785,0.124517375,,,9.28,,,1.244902883,-0.236069652,,0.203438395,,-0.914927387,,,,-0.30104978,0.776673294,-0.810444684,,-0.219634389,1.36611974
2009/5/14 0:00,-0.208594832,-0.111499187,2.34792612,0.098812386,,-0.863956506,-0.808533917,,1.802164723,-0.154046997,0.378757785,0.124517375,,,14.7,,,1.244722155,-0.22839196,,0.187399031,,-0.922519653,,,,-0.087707416,0.805740988,-0.808533917,,-0.216873793,1.37363794
2009/5/15 0:00,-0.218473923,-0.105168559,2.396030755,0.121448255,,-0.863956506,-0.813751868,,1.746354846,-0.154046997,0.399080338,0.133204633,,,20.26,,,1.228463965,-0.175,,0.178600161,,-0.895088629,,,,-0.087876736,0.743705617,-0.813751868,,-0.194079665,1.393983273
2009/5/16 0:00,-0.256286132,-0.105168559,2.381752988,0.139760177,,-0.891237775,-0.813342655,,1.588288512,-0.154046997,0.416036269,0.123624182,,,8.663636364,,,1.220113623,0.057182225,,0.159018987,,-0.892769306,,,,-0.059696282,0.729193342,-0.813342655,,-0.195871326,1.371088698
2009/5/17 0:00,-0.256286132,-0.105168559,2.381752988,0.139760177,,-0.891237775,-0.813342655,,1.588288512,-0.154046997,0.416036269,0.123624182,,,8.663636364,,,1.220113623,0.057182225,,0.159018987,,-0.892769306,,,,-0.059696282,0.729193342,-0.813342655,,-0.185308322,1.371088698
2009/5/18 0:00,-0.278927439,-0.10081695,2.390872835,0.139732698,,-0.891237775,-0.814241486,,1.625766583,-0.154046997,0.416036269,0.123624182,,,11.25454545,,,1.219871872,0.057182225,,0.169699367,,-0.892769306,,,,-0.060045383,0.742637644,-0.814241486,,-0.19809156,1.384190597
2009/5/19 0:00,-0.267693885,-0.106038079,2.465261659,0.121265106,,-0.891237775,-0.841374488,,1.578559278,-0.154046997,0.416036269,0.123624182,,,13.43636364,,,1.218208268,-0.648590796,,0.155788656,,-0.974326024,,,,-0.063361843,0.76848249,-0.841374488,,-0.173054405,1.302210124
2009/5/20 0:00,-0.233173707,-0.103935694,2.468355468,0.121252332,,-0.891237775,-0.839465906,,1.508313648,-0.253211009,0.416036269,0.123624182,,,13.41818182,,,1.225617923,-0.735228787,,0.153607448,,-0.968207212,,,,-0.030546343,0.824966975,-0.839465906,,-0.131062486,1.294296479
2009/5/21 0:00,-0.102075364,-0.105368921,2.483312,0.092195179,,-0.891237775,-0.837617299,,1.428346078,-0.253211009,0.416036269,0.123624182,,,13.41818182,,,1.233023937,-0.752081406,,0.163273297,,-0.963189291,,,,-0.036830162,0.863485752,-0.837617299,,-0.173240708,1.291677769
2009/5/22 0:00,-0.106154515,-0.100540218,2.46499017,0.092121696,,-0.891237775,-0.837735849,,1.390785831,-0.253211009,0.393687473,0.126335939,,,13.41818182,,,1.246286065,-0.856679035,,0.16627543,,-0.962468476,,,,-0.034735556,0.932659933,-0.837735849,,-0.16544634,1.284161048
2009/5/23 0:00,-0.084791716,-0.100540218,2.483695894,0.092121696,,-0.890676199,-0.837901172,,1.506111054,-0.253211009,0.39180033,0.117600506,,,10.66176471,,,1.254590265,-0.856679035,,0.164453125,,-0.960642987,,,,0.563914027,0.9365722,-0.837901172,,-0.151314309,1.277118869
2009/5/24 0:00,-0.084791716,-0.100540218,2.483695894,0.092121696,,-0.890676199,-0.837901172,,1.506111054,-0.253211009,0.39180033,0.117600506,,,10.66176471,,,1.254590265,-0.856679035,,0.164453125,,-0.960642987,,,,0.563914027,0.9365722,-0.837901172,,-0.133169772,1.277118869
2009/5/25 0:00,-0.09505266,-0.100540218,2.482979935,0.092109002,,-0.890676199,-0.836678553,,1.497179628,-0.253211009,0.39180033,0.117600506,,,10.38235294,,,1.254590265,-0.868738404,,0.164453125,,-0.960642987,,,,0.592760181,0.9365722,-0.836678553,,-0.166050441,1.29005216
2009/5/26 0:00,-0.02255598,-0.100939176,2.491192063,0.09446075,,-0.890676199,-0.836755542,,1.458704852,-0.253211009,0.39180033,0.117600506,,,10.125,,,1.250893407,-0.791297935,,0.1734375,,-0.960642987,,,,0.620757919,0.876518219,-0.836755542,,-0.157491504,1.322530814
2009/5/27 0:00,0.013921985,-0.112266567,2.496016828,0.095480069,,-0.890676199,-0.846845007,,1.472322361,-0.253211009,0.39180033,0.117600506,,,10.05147059,,,1.257012233,,,0.18081761,,-0.960634822,,,,0.834558824,0.872727273,-0.846845007,,-0.173363633,1.320152303
2009/5/28 0:00,-0.012211349,-0.110810848,2.492490452,0.094759644,,-0.890676199,-0.847063622,,1.459252248,-0.253211009,0.39180033,0.117600506,,,10.05147059,,,1.259524988,,,0.18128195,,-0.960002108,,,,0.834558824,0.870208473,-0.847063622,,-0.151798584,1.21970784
2009/5/29 0:00,0.009147714,-0.11094285,2.50425849,0.094787792,,-0.890676199,-0.847234953,,1.359067562,-0.253211009,0.39180033,0.117600506,,,10.05147059,,,1.274143687,,,0.18925144,,-0.959003997,,,,0.834558824,0.937457969,-0.847234953,,-0.136793205,1.122830921
2009/5/30 0:00,0.044204503,-0.11094285,2.525710655,0.094802336,,-0.894560429,-0.846782431,,1.431236058,-0.24925816,0.414383016,0.1313892,,,10.05147059,,,1.293714143,,,0.169497924,,-0.959003997,,,,1.325089606,0.90794702,-0.846782431,,-0.113478355,1.139513732
2009/5/31 0:00,0.044204503,-0.11094285,2.525710655,0.094802336,,-0.894560429,-0.846782431,,1.431236058,-0.24925816,0.414383016,0.137477968,,,10.05147059,,,1.293714143,,,0.169497924,,-0.959003997,,,,1.325089606,0.90794702,-0.846782431,,-0.112780226,1.139513732
2009/6/1 0:00,0.027865394,-0.112952191,2.528660544,0.094248309,,-0.894560429,-0.856384065,,1.42924885,-0.24925816,0.43331279,0.137477968,,,9.794117647,,,1.27226241,,,0.192525481,,-0.959003997,,,,1.514336918,0.917880795,-0.856384065,,0.040192561,1.138033528
2009/6/2 0:00,-0.028683177,-0.10437239,2.533661822,0.14824841,,-0.894560429,-0.861496127,,1.423545987,-0.24925816,0.43331279,0.137477968,,,9.205882353,,,1.275159395,,,0.188707281,,-0.958510987,,,,1.503942652,0.97985225,-0.861496127,,-0.080068833,1.119478297
2009/6/3 0:00,0.033987513,-0.103876146,2.534835451,0.146673,,-0.894560429,-0.865284445,,1.426898535,-0.24925816,0.43331279,0.137477968,,,9.205882353,,,1.276345432,,,0.178206997,,-0.955465587,,,,1.491397849,0.981879195,-0.865284445,,-0.069701635,1.122791441
2009/6/4 0:00,0.025696213,-0.126145497,2.532256597,0.146146745,,-0.90456809,-0.86498501,,1.415293546,-0.24925816,0.43331279,0.137477968,,,8.272058824,,,1.278420523,,,0.134917861,,-0.954376052,,,,1.488172043,1.057104914,-0.86498501,,-0.062322698,1.139647538
2009/6/5 0:00,-0.00833322,-0.119068051,2.537172818,0.146150962,,-0.90456809,-0.870690559,,1.377436048,-0.24925816,0.43188894,0.133952892,,,8.272058824,,,1.283408976,,,0.118883529,,-0.954376052,,,,1.470967742,1.070348455,-0.870690559,,-0.061532982,1.145315658
2009/6/6 0:00,-0.036027089,-0.119661724,2.543448899,0.146165721,,-0.90456809,-0.869583598,,1.438544313,-0.24925816,0.442719569,0.133408072,,,8.272058824,,,1.283408976,,,0.118883529,,-0.954376052,,,,1.621292776,1.070348455,-0.869583598,,-0.054524361,1.165669501
2009/6/7 0:00,-0.036027089,-0.119661724,2.543448899,0.146165721,,-0.90456809,-0.869583598,,1.438544313,-0.24925816,0.442719569,0.133408072,,,8.272058824,,,1.283408976,,,0.118883529,,-0.954376052,,,,1.621292776,1.070348455,-0.869583598,,-0.037987249,1.165669501
2009/6/8 0:00,-0.027435565,-0.102862657,2.574747429,0.143260039,,-0.90456809,-0.870746142,,1.426691615,-0.24925816,0.442719569,0.133408072,,,8.272058824,,,1.285047907,,,0.118194349,,-0.954376052,,,,1.620532319,1.013806706,-0.870746142,,-0.069573748,1.173770846
2009/6/9 0:00,-0.053874204,-0.102039576,2.586502573,0.14370534,,-0.90456809,-0.872120059,,1.457496547,-0.253338279,0.442719569,0.133408072,,,8.272058824,,,1.305555556,,,0.120179063,,-0.951130079,,,,1.633079848,1.025490196,-0.872120059,,-0.06282424,1.189950921
2009/6/10 0:00,0.002042126,-0.097075895,2.584725138,0.145200163,,-0.90456809,-0.874392563,,1.467217866,-0.253338279,0.442719569,0.133408072,,,8.272058824,,,1.308905852,,,0.128151986,,-0.951115387,,,,1.623954373,1.103333333,-0.874392563,,-0.190147588,1.196650576
2009/6/11 0:00,0.050705053,-0.102158463,2.584947229,0.147805593,,-0.90456809,-0.884099617,,1.460868695,-0.253338279,0.442719569,0.133408072,,,8.639705882,,,1.299250603,,,0.097683787,,-0.950965018,,,,1.623954373,1.125581395,-0.884099617,,-0.080312424,1.20780382
2009/6/12 0:00,-0.016261087,-0.093092771,2.575384641,0.147888164,,-0.90456809,-0.883673688,,1.458352081,-0.253338279,0.476379618,0.13420884,,,8.639705882,,,1.307242694,,,0.107178969,,-0.950965018,,,,1.631558935,1.230180807,-0.883673688,,-0.07198873,1.219844358
2009/6/13 0:00,0.009345623,-0.09292482,2.586124981,0.147917258,,-0.903059487,-0.883061049,,1.455402313,-0.241236336,0.483104075,0.145769293,,,8.639705882,,,1.313710499,,,0.035624212,,-0.950965018,,,,1.820293399,1.233286908,-0.883061049,,-0.066785477,1.231041908
2009/6/14 0:00,0.009345623,-0.09292482,2.586124981,0.147917258,,-0.903059487,-0.883061049,,1.455402313,-0.241236336,0.483104075,0.145769293,,,8.639705882,,,1.313710499,,,0.035624212,,-0.950965018,,,,1.820293399,1.233286908,-0.883061049,,-0.035432325,1.231041908
2009/6/15 0:00,0.009274112,-0.106036315,2.60034576,0.148598715,,-0.903059487,-0.88811264,,1.490762081,-0.241236336,0.483104075,0.145769293,,,8.757352941,,,1.310652396,,,0.03814628,,-0.950965018,,,,1.949470253,1.236768802,-0.88811264,,-0.038629754,1.242893902
2009/6/16 0:00,-0.062393885,-0.113707591,2.657822023,0.148362636,,-0.903059487,-0.889980354,,1.511670265,-0.241236336,0.483104075,0.145769293,,,8.757352941,,,1.30411449,,,0.0060006,,-0.969963812,,,,1.947840261,1.256643357,-0.889980354,,-0.022440126,1.281505561
2009/6/17 0:00,-0.046750969,-0.118357436,2.686546554,0.147648748,,-0.969672649,-0.889986825,,1.445225212,-0.241236336,0.483104075,0.145769293,,,7.558823529,,,1.301927742,,,-0.112516469,,-0.969963812,,,,1.917685412,1.318116976,-0.889986825,,0.000539059,1.291726818
2009/6/18 0:00,0.015714405,-0.114751519,2.670741171,0.147648748,,-0.969672649,-0.88465385,,1.402005059,-0.241236336,0.483104075,0.145769293,,,7.558823529,,,1.310265283,,,-0.128132266,,-0.965806097,,,,1.914832926,1.416189112,-0.88465385,,0.239982678,1.300102843
2009/6/19 0:00,0.01098088,-0.120115664,2.662269655,0.14847656,,-0.969672649,-0.890100011,,1.368858748,-0.241236336,0.446209441,0.137518201,,,8.882352941,,,1.311185223,,,-0.117510928,,-0.965806097,,,,1.914425428,1.45363766,-0.890100011,,0.0663459,1.202315846
2009/6/20 0:00,-0.042333313,-0.127846813,2.649088113,0.148696553,,-0.969892317,-0.888888889,,1.287725135,-0.2078125,0.456934987,0.127847289,,,8.882352941,,,1.307042254,,,-0.109727626,,-0.965806097,,,,1.975041597,1.465949821,-0.888888889,,0.090110147,1.195112902
2009/6/21 0:00,-0.042333313,-0.127846813,2.649088113,0.148696553,,-0.969892317,-0.888888889,,1.287725135,-0.2078125,0.456934987,0.127847289,,,8.882352941,,,1.307042254,,,-0.109727626,,-0.965806097,,,,1.975041597,1.465949821,-0.888888889,,0.106573868,1.195112902
