DATE,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
20120927,0.995712536,1.011748252,1.000637552,0.998475863,,0.993162393,0.994844032,,0.998647506,,,,1.012517385,,1.001883239,1.000251953,1,,0.995974235,0.990041494,1.000310849,,1.00367165,0.994680851,1.01162461,,1.010067114,,1.005423204,0.987590929,,1.001920615
20120928,1.001435309,1.019905999,1.004141446,1.014348755,,1.007314974,1.005700959,,1.011850347,,,,1.006181319,,0.998590226,1.003526448,1.012603529,,0.999191593,1.003911707,1.004350528,,1.017768487,1,1.008127803,,1.03820598,,0.999807359,1.004982669,,1.008306709
20121008,0.97031122,0.963269179,0.993020305,0.988781876,,0.987184964,1.001803659,,0.985946127,,,,1.002730375,,0.973647059,0.973393574,0.992176387,,1.000202265,0.956303924,0.992883663,,0.975866496,0.991596639,1.016402558,,0.9854,,1.008092486,0.979521449,,0.983523447
20121009,1.00548639,0.999718587,0.997124601,1.001162212,,1.002163566,1.006687243,,1.005090786,,,,1.038121171,,1.008699855,1.004899433,0.992473118,,1.011931244,1.020663562,0.998441882,,1.028676664,1.010015408,1.003008753,,1.043637102,,1.009938838,1.014304577,,1.003543814
20121010,0.996432319,0.996199859,0.995834668,0.993781095,,1.001727116,0.999233521,,0.993753166,,,,1.011147541,,0.999041687,0.984090326,1.022390755,,1.000799361,1.001140576,0.991885144,,1.001790281,1.003813883,1.004090537,,0.998833139,,1.004352763,0.996311564,,0.9894061
20121011,1.004001685,1.00593388,0.996782497,1,,1.000431034,0.993863462,,1.002038736,,,,0.990272374,,0.994244604,1.001043025,1.001059696,,0.998202875,0.996866989,0.99433606,,1.008680112,0.996960486,0.986963607,,0.996495327,,1.007348785,1.00065331,,0.994159637
20121012,0.993287183,0.994522472,0.998063267,1.001112502,,0.997845756,1,,1,,,,1.018336608,,1.001447178,0.985152383,1.010585745,,0.99879976,0.985142857,0.997468354,,0.992913187,1.000762195,1.001375894,,0.991793669,,0.996258885,0.990206746,,0.997062663
20121015,1,0.972179071,1,0.983997777,,0.998704663,0.999742732,,0.992709393,,,,0.983279743,,0.981695568,0.974087784,0.981494413,,0.993591027,0.992169374,0.995558376,,1.000509814,0.992383854,0.984336356,,0.992119779,,1.005444987,0.992967033,,0.993453355
20121016,0.998944034,0.99767577,1,0.998362461,,1.004755728,1.005661348,,1.004099061,,,,1.013734467,,1.001962709,1.007871878,1.000355745,,1.005845596,1.012277112,1.001593372,,1.007643312,1.006907137,1.008096036,,1.001389992,,1.00410831,1.019920319,,1.001317957
20121017,1.000845666,0.999271986,0.999676585,1.003365289,,1.006884682,1.004605937,,0.99778874,,,,1.012258065,,1,0.999730676,1.007823613,,0.996392786,0.993935894,0.996181992,,0.996460177,0.986280488,1.007477153,,1.003371009,,1.011344616,0.996961806,,0.995064166
20121018,1.007604563,1.002914177,1.003558719,0.999041714,,1.002991453,1.009679063,,1.008012274,,,,1.008922881,,1.008814887,1.015355603,1.005292872,,1.003016895,1.009587449,1.006387736,,1.000253743,1.00309119,1.00219901,,1.012252964,,0.993012137,1.006747932,,1.005952381
20121019,1.000209644,0.9819846,0.998065764,0.992128872,,1.02556455,0.992684157,,0.988669034,,,,0.982312066,,0.99223301,1.004245158,0.986310986,,0.998596351,1.001726619,0.990161853,,0.98630137,0.996918336,0.999451454,,0.970714565,,0.99037037,1.001081081,,0.990466798
20121022,1.008803186,0.998076639,0.997093023,0.995507152,,1.00166182,1.002287166,,0.990249743,,,,1.011575563,,0.999510763,1.011360634,1.001779359,,1.000401606,1.041941971,0.994871795,,1.002829218,1.006955178,1.00960483,,0.999396621,,1.009536275,1.006263499,,0.993362098
20121023,0.990442551,0.995849392,0.995788792,0.998886001,,0.999585234,0.994929006,,0.989462774,,,,0.978385251,,1.000978953,0.979623824,0.998934281,,0.995584103,0.99751861,0.986146907,,0.993844576,0.993860322,0.994835553,,0.970617831,,0.992035562,0.989911998,,0.987971935
20121024,1.01929935,1.00312593,1.001951854,0.993136975,,1,0.997706422,,1.003840782,,,,1.006497726,,1.015647922,1.015733333,1.002489331,,1.00625,1.012990603,1.001633453,,1.012903226,1.004633205,1.006557377,,1.013062409,,1.001867065,1.00650477,,1.006425431
20121025,0.998559374,1.010090518,0.999025974,1.001151742,,1.01120332,1.000510856,,0.995304348,,,,1.047127179,,0.995185364,0.995011814,0.998226321,,0.994790623,0.987994543,0.998043053,,0.996942675,0.997694081,0.99864278,,1.018419975,,1.000372717,0.994398966,,0.998655914
20121026,1.00350371,0.981342735,0.996425089,0.992234685,,0.994665572,0.998723513,,0.990389656,,,,0.991985203,,0.993710692,1.001583113,0.999644634,,0.996978852,0.985086993,0.989542484,,1.003322259,0.989214176,1.001087252,,0.995377814,,0.982861401,0.985485269,,0.985531629
20121029,0.988909427,1.006137725,1.001630789,1.007449275,,0.997524752,0.996932515,,0.998235709,,,,0.972653822,,0.96932814,0.985247629,0.995023107,,0.997373737,0.990187833,1.002311757,,0.99643403,0.990654206,0.982622862,,0.992933576,,0.979909022,0.990327545,,1.002731308
20121030,0.997715472,0.998065764,0.994138717,0.999165636,,1.001240695,1.004871795,,0.998232591,,,,1.000638978,,1.010045203,1.001336898,1.008931761,,0.996961718,0.992638732,0.999011532,,0.996676892,1.005503145,1.002486875,,0.996339976,,1.007350097,1.000221976,,0.999659517
20121031,1.007077435,1.001639833,1.003603013,0.999971205,,0.999586948,0.99642766,,1.006728045,,,,1.007662835,,1.005469915,1.006141522,1.000708215,,0.998577814,1.004848831,1.005936675,,0.999743524,1.002345582,1.001653804,,1.011428571,,1.000768049,1.006435863,,1.009196185
20121101,1.021083092,1.017115642,0.999347258,1.013620526,,0.999586777,1.001792574,,1.004396764,,,,1.010773131,,0.974777448,1.020435244,1.002123142,,1.005493388,1.003973886,1.001967213,,1.005387378,1.003120125,1.012383049,,1.002017756,,1.003261704,1.005292172,,1.001687479
20121102,1.001012146,0.988001171,1.003265839,0.988352273,,1.002893758,0.997188139,,0.991420067,,,,0.999373041,,1.013191273,0.989856957,0.996822034,,0.989275597,0.984167373,0.99934555,,0.999234499,0.997667185,0.999184561,,0.985098671,,0.989481736,0.973897785,,1
20121105,0.98867543,0.96563981,0.995442708,0.983098592,,1.000824402,0.996923866,,0.985164253,,,,0.995608532,,0.997496244,0.989753022,0.991498406,,0.994477398,0.974432634,0.992468893,,0.994637385,0.998441154,0.990478781,,0.971177433,,1.007730963,0.979054054,,0.995619946
20121106,1.004090816,1.007208589,1.000654022,1.005496755,,0.999588138,0.986886089,,1.00501972,,,,0.995589162,,1.005522088,1.006105654,0.999285459,,1.00123406,1.007959906,1.007918179,,0.961232349,1.009367681,1.00027465,,1.002315302,,1.008438819,1.007821486,,1.00676819
20121107,0.991240579,1.028475712,1.002287582,1.023495202,,1,0.997655029,,1.009632537,,,,0.98164557,,1.003994009,0.891292876,1.00178763,,1,1.002632349,1.00294599,,1.015758547,1.002320186,0.997803405,,1.008189836,,0.998478509,1.000228258,,1.008067227
20121108,0.998766954,0.98919159,0.996413433,0.996306608,,1,0.998955341,,0.98409894,,,,0.996776273,,0.99701641,1.000888099,0.996788009,,0.998972884,0.99008168,0.996083551,,0.990270839,0.997685185,0.998073748,,0.977504687,,0.996952381,0.998402556,,0.995665222
20121109,0.983539095,1.013620715,0.997382199,1.011007186,,0.997527812,0.996862745,,1.004129264,,,,1.009055627,,0.996009975,0.989056492,0.993555317,,0.995476044,0.988214496,1.001310616,,0.997344663,1,1.003584229,,1.020669082,,0.998853649,0.984457143,,1.003683858
20121112,0.990167364,1.006940343,0.999343832,0.9979692,,1.000826105,1.001311303,,0.995351332,,,,1.01025641,,0.988482724,0.964114833,0.984144144,,0.975624871,0.977042338,0.998036649,,0.999733759,1.000773395,1.007142857,,1.000626305,,0.994835501,0.969120037,,0.992325659
20121113,1.00507078,0.987241531,1.002298096,0.993527782,,0.990094924,1.000261917,,0.996227771,,,,0.994923858,,0.999493414,0.986042184,0.989747345,,1.010586492,1.014647543,1.003934426,,0.996271638,1,0.995362793,,0.988942207,,1,1.006229037,,1.008406187
20121114,1.00063065,1.012477718,1.004258107,1.002418001,,1.005002084,1.001309243,,1.008113956,,,,0.999362245,,1.004054739,1.011009751,1.002589715,,1.013199246,1.014736842,1.004898759,,1.007751938,1.00309119,0.998081666,,1.012447257,,1.028071525,1.005714286,,1.006335445
20121115,0.990966387,0.995011737,1.00456621,0.996793235,,0.998755703,1.002876569,,0.998747988,,,,1.003828973,,0.99545684,0.97728687,1.004059041,,1.002894955,1.000296384,0.999025024,,0.998143236,0.997688752,1.000549149,,1.00833507,,0.99513746,0.996212121,,1.001325381
20121116,1.006571974,0.992037747,0.999025974,0.993451957,,1.002491694,0.998696219,,0.998209169,,,,1.009535919,,0.988843813,0.99745304,0.995222345,,0.974845361,0.988148148,0.996096291,,0.997342546,0.990733591,0.999725576,,0.998140112,,0.993610224,0.994534221,,0.995367306
20121119,0.999789385,1.00862069,0.996750081,1.006820461,,1.005799503,0.997389034,,1.005561536,,,,0.986146096,,1.008205128,1.013086499,0.99704579,,1.009517766,1.015292354,0.999020248,,1.006927791,1.005455963,0.972824595,,1.014285714,,1.004350293,1.009557945,,1.000332447
20121120,0.998736044,1.014146773,0.998043691,1.005464947,,0.999176277,0.99973822,,1.005173952,,,,1.002554278,,0.999491353,0.989918084,1.006296296,,0.999161953,0.99763733,1.000980713,,1.006086266,0.999224806,1.002257336,,0.995101041,,1.005084746,1.005443787,,0.997008973
20121121,1.003796667,0.994623656,0.998366547,0.995187544,,1.000824402,1,,0.992190273,,,,1.014649682,,0.996946565,1.015595162,1.001840265,,1.003355001,1.003848431,0.996080993,,1.007101526,0.997672614,1.005067568,,0.998769231,,1.000187371,1.004943503,,0.996666667
20121122,0.998739231,1.005697589,1.00065445,1.003100555,,0.999588138,1.003142184,,1.002504472,,,,0.996233522,,1.003062787,0.999059856,1.001102131,,0.999791014,0.99823061,0.999344262,,0.998694176,1.002332815,0.998319328,,1.00410762,,1.001311353,0.999531506,,1.003010033
20121123,1.004207869,1.006101104,0.999345978,1.002438748,,1.005356407,1.001827199,,1.00178444,,,,1.00063012,,1.005597964,1.014429109,1.003669725,,1.005852843,0.998818316,1.001968504,,0.999215481,1.004654771,1.001964085,,1.001227245,,0.99756782,1.001640497,,1.003334445
20121126,0.99769537,1.015882183,1.002617801,1.009420085,,1.00204918,1.000260552,,1.001959387,,,,0.98929471,,1.008097166,0.993197279,1.004753199,,1.00436409,1.007985803,1.002292076,,1.010730175,1,0.994959395,,0.989989785,,0.999812453,1.006317267,,1.00631439
20121127,0.995590088,0.999005117,0.999673629,0.999215313,,0.998364008,1.000520969,,0.999466667,,,,0.998090388,,0.997991968,1.00373599,0.998544396,,0.998758535,0.998826291,0.998366547,,0.999741067,0.996911197,0.995496763,,0.984729674,,0.992871881,0.996047431,,1.000990753
20121128,1.00105463,0.9911794,0.999673523,0.993352966,,0.996722655,0.996355116,,0.999288509,,,,0.992346939,,0.994969819,1.010235732,1,,1.001657344,0.990011751,0.998363874,,0.991452991,0.996901627,0.996607294,,0.993713328,,0.997354997,1.000933707,,0.996040911
20121129,1.004846186,0.987656093,1,0.987972218,,1.001233046,0.99790959,,1.003737985,,,,0.985218509,,1.004550051,0.998771876,1,,0.999793175,1.000593472,0.999344477,,1.002089864,1.003108003,0.983829787,,0.997891185,,0.996779693,1.001632463,,1.004637297
20121130,0.999580625,1.014096788,1.006531679,1.00617284,,1.000821018,1,,1.016137613,,,,0.996738421,,1.010568697,0.993237012,1.005102041,,1.002689284,1.001779359,1.003935717,,1.008081335,1.006196747,1.007785467,,1.012045647,,1.014633219,1,,1.019122981
20121203,1.002307531,0.976640871,0.996755354,0.992104067,,1.002461034,1.004189578,,1.004363002,,,,1.021596859,,1.030876494,1.016713092,1.002538071,,1.007220961,1.012433393,0.997713166,,1.008275149,1.005388761,1.01602289,,1.014825642,,1.011987264,1.010942957,,0.99870592
20121204,0.994767685,0.985473221,0.99609375,0.989206985,,0.998772504,0.997131682,,0.995308427,0.994688923,,,1.00128123,,0.996135266,0.997260274,1,,1.001229005,0.993567251,0.990831696,,1.00128238,0.995405819,1.003097719,,1.001028807,,0.997593929,0.999078766,,0.990605766
20121205,1.002524721,1.003126861,1,1.002720458,,1.005325686,0.999738494,,1.008379888,1.01525553,,,1.014715291,,1.001454898,1.008241758,1.004339964,,1.008592471,1.005885815,1.007270324,,1.009477459,1.006923077,1.016002246,,1.011716341,,0.998886827,1.003918857,,1.003924133
20121206,1,0.9856019,0.99379085,0.991716455,,1.000407498,1.000261575,,0.993767313,0.995492111,,,0.992433796,,1.002905569,1.014834998,0.999279798,,0.99959432,0.996196606,0.99507874,,1.01877696,0.998472116,0.993368334,,0.989638358,,1.003343239,1.003214696,,0.995765472
20121207,1.003567681,1.007379518,1.001644196,1.007799767,,0.998778004,1.001046025,,1.00087108,1.004528302,,,1.01905972,,1.001448576,1.01372315,1.001081081,,1.001217532,1.004111601,0.995713815,,1.016687422,1.000765111,1.016968011,,1.002052967,,0.997593484,1.004119936,,1.010140661
20121210,0.997072355,1.008222455,1.000656599,1.002858958,,0.998368679,1.007314525,,1.009225413,1.003756574,,,1.012468828,,1.019768563,0.993231313,0.995320374,,1.002026753,1.003217315,1.002980132,,1.006859383,1.005351682,1.006291028,,1.021307109,,1.010948228,0.997492592,,1.008743523
20121211,0.998531879,0.995106762,1.008530184,1.001209434,,0.998366013,0.98936722,,0.998620214,0.967814371,,,0.998768473,,0.996217494,1.011259259,0.999276673,,0.995954693,0.989504373,1.012215253,,0.993430657,0.99391635,0.995922805,,0.987362086,,1.000183554,0.998628885,,0.997431782
20121212,0.997479521,0.999701982,1.000650618,1.002243378,,0.999181669,1.003931848,,1.001381693,1.004640371,,,1.002466091,,0.995728524,0.993554058,1.001809627,,0.993095045,0.983794932,1.001304631,,1.003918687,1.002295333,1.007368996,,1.011783828,,0.997797761,0.986498856,,1.000643708
20121213,1.002947989,0.983902221,1.002275683,0.990013488,,0.999180999,1.00156658,,0.993618489,0.992301771,,,0.995694957,,0.9914204,1.000589797,0.99349711,,1.002453988,1.002994909,0.998371336,,0.984386436,0.996183206,0.998103495,,0.990963855,,0.9977929,0.998608212,,0.994210357
20121214,1.002729372,0.99727314,1.000648719,1.001275399,,1.00204918,1.002606882,,1.003992362,1.011636928,,,1.024088944,,1.011538462,1.018567639,1.005454545,,1.007751938,1.013436847,1.001631321,,1.007434944,1.005363985,1.027687296,,1.016818642,,1.003317972,1.01416957,,1.006470398
20121217,1.014656616,1.029925566,0.998703404,0.995541788,,1.00204499,1.008320333,,1.005013831,1.017638037,,,1.006634499,,1.0128327,1.011863426,1.000723327,,1.00242915,1.00618739,0.998045603,,1.028290283,1.004573171,1.006867406,,1.010163412,,1.014697777,1.006871278,,1.004500161
20121218,0.995047462,1.014159292,0.993184031,1.010119515,,0.998367347,0.997421351,,0.995699295,0.998492841,,,1.004793289,,0.994838104,0.991421218,1,,0.995355412,0.997364568,1.001305483,,0.999282297,0.996965099,1.001836306,,0.997829947,,0.997646207,1,,0.99488
20121219,0.993571132,0.975712624,0.999346405,0.984080375,,1.000817661,0.997156153,,0.996026261,1.019622642,,,1.001192606,,1.005188679,0.986155177,0.996385978,,0.993913573,0.994128009,0.998044329,,0.997127125,1.006849315,0.999738151,,0.999604587,,1.000907441,0.992265696,,0.994532004
20121220,0.991859737,0.984349381,0.997383911,0.996840627,,0.999591503,0.994814623,,0.986470078,0.999259808,,,0.996426444,,0.993430314,0.982158526,0.999637287,,0.994488671,0.994979327,1.000653168,,0.995678271,0.995464853,0.9924044,,0.98477057,,1.000906618,0.983952315,,0.99450194
20121221,1.002946128,0.959115687,1.000655738,0.985796455,,0.998365345,1.00026062,,0.997714085,0.98962963,,,1.002390915,,0.992442135,0.996724241,0.990928882,,1.004310345,1.017809439,0.997389034,,0.997588618,0.995444191,1.001055688,,1.002610966,,0.997282609,1.005358807,,1.000650407
20121224,0.997272346,1.010735712,1.001310616,1.008603239,,0.993860008,1.000260552,,1.001938668,1.005988024,,,0.997614788,,1.004759638,1.00059755,0.995606005,,1.003269978,0.997666958,0.998691099,,1.003625816,1.00228833,0.999209069,,1.004206731,,1.001271571,0.998609502,,1.006824829
20121225,1.000420787,0.986722899,1.002290576,0.995366134,,1.001235585,1.000781454,,1.002990325,1.005952381,,,1.019725045,,1.008526765,0.990743506,1.002574476,,1.00081483,1.003507746,1.000327654,,1.008429672,1.00304414,1.021899736,,1.00738081,,0.991835994,0.998143421,,1.002259522
20121226,1.001472135,1.001741333,0.999020568,1.000415135,,1.00123406,1.001561687,,1.002455279,1,,,1.013481829,,0.998590888,1.004520796,0.998165811,,1.002442499,1.000582581,0.997707173,,1.010269883,1.001517451,1.001290989,,1.002772277,,1.009511615,0.996512439,,0.997745572
20121227,1.001259975,1.004898862,1.003267974,1.00171913,,1.001643385,0.998440748,,1.006822953,1,,,1,,1.004233302,1.01050105,1.00183756,,1.004873096,1.02125182,1.000656599,,0.995981087,1.000757576,0.997679216,,1.024486572,,1.001993115,1.007232851,,1.006132989
20121228,0.994756711,1.009120931,0.999674267,1.003669073,,0.999589828,0.992712129,,1.002258905,0.999260355,,,1.01735107,,1.005152225,0.990498812,1.001100514,,0.989492827,0.992588369,1.000656168,,0.999287918,1,1.012147842,,1.00925212,,1.001808318,1.000926569,,0.99743343
20121231,1,1.001558361,1.001303356,1.003213443,,0.998358638,0.993707394,,1.003120666,1.008882309,,,1.036952814,,1.011183597,0.982014388,0.998534262,,0.995915867,0.993968983,1.000983607,,1.016864608,1.002271007,1.018386108,0.975813178,1.012605042,,1.001624549,0.996528581,,0.998391766
20130104,0.999367489,0.968725689,0.996745851,0.989861589,,1.005343198,1.005013193,,1.008641549,1.045487894,,,1.008223684,,1.002764977,0.991452991,1.034495413,,1.01004716,1.015313493,0.99901736,,1.000700771,1.010574018,1.000501505,1.012820513,0.993964542,,1.00270319,1.018114259,,1.00128866
20130107,0.998101266,1.026662384,0.996735227,1.005046907,,0.999591169,1.0094513,,0.997601097,1.014035088,,,0.987493203,,1.004595588,1.005849754,1.00248315,,0.993706862,0.990893569,0.994754098,,1.013772176,1.002242152,1.003508772,1.035864979,0.989563567,,1.017074047,0.990875912,,0.98970399
20130108,1.001690974,0.996714643,0.998362267,0.99406274,,1.004498978,1,,1.001374098,1.008304498,,,1.009361233,,0.983989021,1.007346189,1.001415428,,0.99959142,0.982768524,0.996704021,,0.998157955,0.997017151,1.001498501,1.010183299,1.004026846,,1.007951935,0.996777164,,1.001625488
20130109,0.99957797,1.009103751,1.000328084,1.008290494,,0.995114007,1.001820546,,1.000686106,1.013040494,,,0.989088925,,0.9962808,0.994226679,0.993286219,,1.007153076,0.994155465,1.000330688,,0.988927336,1.002243829,0.997007481,0.999193548,0.994461421,,0.990007013,0.993071594,,1.00064914
20130110,1.002744353,0.999377819,1.001639882,0.998113875,,1.000409165,1.000259605,,1.007541995,0.991192412,,,0.997793712,,1.001866542,0.998777506,1.005336179,,1.010957792,0.988536155,1.004958678,,0.999066947,1.000746269,1.005502751,0.99354318,1.006529672,,1.002125022,0.995581395,,1.007135907
20130111,1.001052632,1.006848249,0.998690242,1.008001653,,0.997137014,1.002854918,,0.99421572,0.983595352,,,0.974571587,,0.984629716,0.996940024,0.989030432,,0.995985548,0.987213797,0.999342105,,0.985524165,0.991051454,0.976368159,1.019090171,0.981110475,,0.987276904,0.99135716,,0.995491143
20130114,1.010725552,1.001545834,0.999016393,0.996953631,,0.998359311,1.00310559,,1.001368925,1.043780403,,,1.035734543,,1.00756859,1.031614487,1.004651163,,1.007053607,1.00873494,0.994733377,,1.009950249,1.003762227,1.020127389,1.012754085,1.005056398,,0.998389118,1.004948162,,1
20130115,0.998335414,1.010186757,0.993107975,1.001615984,,1,1.000773994,,0.985987697,0.996671105,,,0.990142388,,0.999530516,1.002082713,0.995014245,,1.0010006,1.004180352,1.001323627,,0.982406756,0.994752624,0.993256743,1.008264463,0.986068111,,0.993366798,1.007502931,,0.981882886
20130116,1.003126303,1.008250573,1.001652346,1.00762687,,1.000410846,1.007476154,,1.004159445,1.002004008,,,0.988384956,,0.999060592,1.010985748,0.997136722,,0.99940024,1.007433839,1.002643754,,1.00191022,0.997739261,0.98918783,1.009367681,1.000588697,,1.00126331,1.005585292,,1.005930807
20130117,0.995429046,0.997120776,1,0.99705968,,0.99835729,1.000511771,,0.996548153,1.004,,,1.01734751,,1.001410437,0.992951542,1.013280689,,0.99639928,0.9905549,0.99538563,,1.002383222,1,1.00305033,0.994199536,1.003530104,,0.993511175,0.998380005,,1
20130118,1.005218117,1.012613982,1.002309469,1.00522643,,1.00123406,1.002557545,,1.01108417,0.993359894,,,1.025852585,,1.012206573,0.998521148,1.039319872,,1.002609918,1.005065554,1.005960265,,1.017593913,1.009063444,1.014191586,1.000777907,1.014657026,,1.002721335,1.005795086,,1.010153947
20130121,1.002284053,0.998199009,0.998025016,0.999360985,,0.997124076,0.993622449,,0.996745461,1.003342246,,,0.999463807,,0.993506494,1.003554502,0.99591002,,1.002603124,1.000889416,0.996708361,,0.993457944,0.998502994,0.990754623,1,0.992488444,,0.987696761,1.004148421,,0.996433204
20130122,1.003521856,1.006465193,1.000989446,1.004185317,,0.999587969,1.001540436,,1.008592542,0.992671552,,,1.003755365,,1.004201681,1.011216057,0.998288843,,1.001198322,1.009774882,1.004293263,,0.99247413,1.000749625,1.00554855,1.006995725,1.013390258,,0.999633633,1.015377553,,1.007809958
20130123,0.998142031,0.9988049,0.998682043,0.998002894,,1.000412201,1.011022815,,0.998296132,0.993959732,,,1.005344735,,1.0013947,1.001751313,1.008913267,,0.999800519,1.001173365,1.002959553,,1.001895735,1.000749064,1.0165538,0.994210729,0.999042512,,0.992853216,1,,1.003874717
20130124,0.996690796,0.987436434,0.998020455,0.991067544,,0.995879687,1.003296146,,0.997269159,0.990546928,,,0.991493886,,0.993500464,0.978438228,0.98980632,,0.985634477,0.98447114,0.998032787,,1.003784295,0.997754491,0.994818653,0.967779503,0.982940387,,1.003137689,0.981916817,,0.995175298
20130125,1.002697655,0.995607392,1,0.995230152,,1.000827472,1.004296184,,1.006845798,1.001363327,,,1.003753351,,1.003738318,1.007444908,1.004462753,,1.003238866,1.000595238,1.007884363,,1.006361923,1.003750938,1.010912698,1.004412355,0.997074883,,0.995768169,1.005524862,,1.010665805
20130128,1.003932119,0.989350373,0.996694215,0.995207292,,1.00206697,1.000251636,,0.996430393,1.014976174,,,0.998397436,,1.013500931,1.013597399,0.99897471,,1.002017756,1,0.99380704,,1.009833763,1.002989537,0.998037291,1.006789137,1.001173479,,0.984478936,1.001144689,,0.995842661
20130129,0.999175428,1.001999077,1.000331675,1.001772683,,0.999174917,1.025660377,,1.003923576,0.997987928,,,1.009095773,,1.009646302,0.997083698,1.006158057,,1,0.996728138,1.002295835,,1.002086715,1,1.000245821,0.997619992,1.014065247,,1.002252252,0.992911045,,1.003532434
20130130,1.003094698,1.003376304,1.008952255,1.001268175,,1.000825764,0.997056659,,1.006966865,1.061155914,,,0.999469777,,1.002729754,1.019011407,1.007140428,,1.002617801,1.008057296,1.004581152,,1.00370199,1.005216095,1.011059228,1.006361829,1.00866885,,1.005992509,1.005757715,,1.0192
20130131,0.998560263,1.019577853,1.002300361,1.005301915,,1,0.997539975,,1.007256159,1.003799873,,,1.009018568,,1.004083485,1.006888634,0.992234976,,1.00341434,1.011841326,1.005211726,,0.99769479,0.99851742,1.003159942,1.002370605,1.004010695,,1.011727476,1.009846577,,1.014128728
20130201,0.999794027,0.98349835,0.99704918,0.992294169,,1.000412541,0.992848335,,0.999497403,1.005678233,,,1.001051525,,1.006778129,1.003705815,1.001701259,,0.998198559,1.004095963,1.004860661,,1.00577634,0.998515219,1.009934577,0.993693339,1.006848012,,1.00625575,1.003628118,,0.993498452
20130204,0.997321796,1.007779134,1.000986518,1.004370036,,0.999587629,1.003477397,,1.004860878,1.023839398,,,1.008403361,,1.019748654,0.994887816,1.008152174,,1.000401043,0.998543124,1.00193486,,1.01631059,1.004460967,1.012715931,1.01586672,1.011902513,,0.997988663,1.004970628,,1.007790589
20130205,0.998347449,1.001664901,1.003613666,1.004997795,,1.018151815,0.998762376,,0.996663887,1.001838235,,,0.995833333,,0.999559859,1.002569226,0.991576819,,0.992583684,1.044061862,0.994528484,,0.993444846,0.996299038,0.980810235,1.009761812,1.001120239,,0.994503481,0.991681655,,0.98855906
20130206,1.000413822,0.996826836,0.99705401,0.997016235,,1.000405186,0.992317224,,1.001506276,0.996330275,,,0.99790795,,0.998238661,1.005694761,1.007815155,,0.999596123,0.997205143,0.996763754,,1.001365188,0.993313522,0.992512077,0.997293117,0.994218575,,1.002947679,0.998639764,,0.998436034
20130207,0.996070321,1.00075792,0.998358503,1.002640613,,0.997974889,0.987512488,,0.997660428,0.996316759,,,1.068134172,,1.020732245,0.996319366,0.998651382,,0.99979798,0.997197309,0.996428571,,1.009543286,0.995512341,1.003650523,0.995347034,0.993247046,,0.9856723,0.994778661,,0.992481203
20130208,1.002491694,0.992426537,1.002301874,0.998127176,,0.999188312,0.996459282,,0.999832496,1.006777572,,,0.992639843,,1.001296456,1.009661836,0.996961512,,0.999191756,0.996065205,1.002932551,,1.002700878,0.997746056,1.000727449,1.007401636,0.992445703,,0.999440924,0.994294843,,1.001893939
20130218,0.990472245,0.956959707,0.99343832,0.966782961,,0.991064175,1.005583756,,0.986764952,0.983476132,,,0.974295601,,0.976694001,0.924852238,1.006095496,,0.998988878,0.995485327,0.996101365,,0.992817059,1.001506024,1.011146111,0.956303171,0.984015224,,0.99533843,0.992196465,,0.992438563
20130219,1.000209118,1.000797448,0.99669749,0.999909025,,1.003278689,1.011105502,,0.997962649,1.004355943,,,1.002029427,,0.992929739,1.006390749,1.004039044,,1.002631579,1.008786848,0.997390737,,0.996834728,1,1.003115265,1.027496967,1.009089151,,1.005432746,1.007402267,,1.002222222
20130220,1.006690362,0.989163347,0.999337309,0.997695084,,0.99877451,0.996505242,,0.997958489,0.997521685,,,0.987341772,,1.004895416,1.011188388,0.998994301,,0.994548758,1.000842933,0.999018967,,0.995010206,1.002255639,0.996416627,1.001180638,0.989076274,,0.998323086,1.005051665,,1.012036744
20130221,0.995638629,0.965361688,0.992374005,0.9752865,,1.000817996,0.992735471,,0.982270713,0.967701863,,,0.966666667,,0.975642161,1.002093301,0.981208054,,0.997563946,0.985962942,0.984615385,,0.98677912,0.990247562,0.979381443,1.014937107,0.972098431,,1.007652109,0.985835047,,0.979029734
20130222,1.013141427,1.009012016,0.999665887,1.010846528,,1.000408664,1.004037345,,1,0.996790757,,,0.975066313,,1.000453926,1.030140257,0.998974008,,1.002238502,1.005979499,1.004986702,,0.988680989,1.000757576,0.988004896,0.996127033,0.998006777,,1.012965364,1.00834299,,1.003836317
20130225,0.987646695,0.999669203,0.99197861,0.999136655,,0.996323529,0.995224931,,0.994099271,1.00386349,,,1.00054407,,1.000453721,0.973348783,0.985963711,,0.987005076,0.959524483,1.003969567,,0.998831776,0.995457986,0.995044599,0.973172628,0.98462153,,0.99542878,0.967823489,,0.99044586
20130226,0.98790911,1.000165453,0.997978437,1.001543019,,0.997539975,0.993686869,,0.997381285,0.985246953,,,0.984774334,,0.983673469,0.987202381,0.990972222,,0.991976959,0.988495575,0.986490939,,0.977076023,0.996197719,0.985059761,0.998002397,0.979918864,,0.98328435,0.986938969,,0.999356913
